CLIENT_ID,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Credit_Limit
720871383,36,M,2,Graduate,Married,$80K - $120K,Blue,28,5634
788827308,65,M,1,Graduate,Married,Less than $40K,Blue,50,4507
710180958,43,M,3,High School,Single,$40K - $60K,Blue,33,3040
778346283,53,M,0,Graduate,Married,$120K +,Blue,33,21006
787547208,48,F,3,College,Single,Less than $40K,Blue,38,7326
714983283,39,F,3,High School,Single,Less than $40K,Blue,36,3651
789344358,57,F,1,Unknown,Married,Less than $40K,Blue,47,3416
710406633,51,F,3,Uneducated,Married,Unknown,Blue,36,3664
767653233,48,M,3,Graduate,Married,$60K - $80K,Blue,42,6085
719461008,51,M,2,High School,Married,$60K - $80K,Blue,38,22332
789731433,26,F,0,Unknown,Single,Less than $40K,Blue,13,2063
775198608,38,F,2,Graduate,Married,Less than $40K,Blue,32,4429
717567333,35,M,3,Graduate,Married,$60K - $80K,Blue,26,3991
772794108,46,F,3,Doctorate,Single,Less than $40K,Blue,36,2201
712072908,48,M,4,College,Single,$80K - $120K,Blue,36,2852
709328733,49,F,2,Uneducated,Married,Less than $40K,Blue,37,9723
788107683,35,M,4,High School,Married,$40K - $60K,Blue,27,5325
713757633,65,F,0,Unknown,Married,$40K - $60K,Blue,56,7427
713279808,53,M,2,Unknown,Married,$60K - $80K,Blue,36,5619
712440483,54,F,2,Uneducated,Married,Less than $40K,Blue,44,5413
715078383,64,F,0,Graduate,Married,Unknown,Blue,36,7646
709214358,39,F,3,Graduate,Divorced,Unknown,Blue,30,2420
778399008,50,M,0,High School,Married,$80K - $120K,Blue,30,4252
811534983,54,F,3,Graduate,Married,Less than $40K,Blue,49,2031
719728383,38,F,4,Graduate,Married,Unknown,Blue,28,6861
718726833,39,M,1,High School,Married,$80K - $120K,Blue,28,3327
780605508,53,M,1,Unknown,Married,$40K - $60K,Blue,41,2885
719450508,53,M,2,High School,Married,$120K +,Blue,41,7272
711213108,32,M,1,College,Divorced,$80K - $120K,Blue,36,34516
708488208,57,F,3,Uneducated,Married,Less than $40K,Blue,47,2515
717206508,65,F,0,High School,Married,Less than $40K,Blue,36,2798
821836008,57,M,2,Uneducated,Single,$80K - $120K,Blue,53,34516
807244983,65,F,0,College,Married,Less than $40K,Blue,56,1438.3
821872758,65,M,0,High School,Single,Less than $40K,Silver,56,12609
809959683,55,M,2,College,Married,$80K - $120K,Blue,50,19159
715079208,54,M,1,College,Married,$80K - $120K,Blue,42,9642
767049258,44,M,4,High School,Single,$120K +,Blue,37,8396
709579383,58,M,1,Uneducated,Married,$80K - $120K,Blue,50,6978
781923483,53,F,1,College,Married,$40K - $60K,Blue,47,2459
718654533,33,F,1,High School,Single,Less than $40K,Silver,24,12956
716169258,47,F,5,Graduate,Married,Less than $40K,Blue,39,7128
713908683,51,M,1,Unknown,Single,$80K - $120K,Blue,41,18749
708212658,38,F,3,Graduate,Married,Less than $40K,Blue,18,2193
756013833,57,M,3,Doctorate,Married,$80K - $120K,Blue,50,4522
719358333,36,M,4,Uneducated,Married,$40K - $60K,Blue,28,2157
713735508,35,M,3,Uneducated,Married,$80K - $120K,Blue,25,11927
805259733,55,F,2,Unknown,Married,Unknown,Blue,50,11341
738749733,57,F,4,Doctorate,Married,Unknown,Blue,47,7345
814833408,56,M,2,Doctorate,Married,$60K - $80K,Blue,51,6036
719182308,38,F,2,High School,Single,Less than $40K,Blue,27,2096
818497758,54,F,3,Graduate,Married,Less than $40K,Blue,49,1906
719518308,48,M,2,Unknown,Unknown,$80K - $120K,Blue,35,5039
709991883,53,M,1,Graduate,Married,$80K - $120K,Blue,42,6214
770901258,30,F,1,Graduate,Married,Less than $40K,Blue,17,1512
711499158,47,M,2,Uneducated,Married,$80K - $120K,Silver,38,34516
720445533,60,F,1,College,Married,Less than $40K,Blue,53,3346
809951133,54,M,3,College,Single,$120K +,Blue,49,34516
714657108,37,F,2,Uneducated,Married,Less than $40K,Blue,28,6660
789048858,32,F,1,Post-Graduate,Married,Less than $40K,Blue,20,2234
771816408,44,F,4,Uneducated,Married,Less than $40K,Blue,33,9671
798158808,53,F,1,College,Single,$40K - $60K,Blue,47,6605
787685658,43,M,2,High School,Divorced,$80K - $120K,Blue,33,3083
720141408,49,F,2,Graduate,Single,Less than $40K,Blue,31,5456
788699808,38,F,4,Unknown,Single,Unknown,Blue,14,4394
708216108,56,F,1,College,Married,$40K - $60K,Blue,44,4088
715074258,26,F,0,Graduate,Single,$40K - $60K,Blue,36,3930
771653583,58,M,1,High School,Married,$60K - $80K,Blue,46,4188
717374358,33,M,1,Unknown,Married,$60K - $80K,Blue,22,3637
720836808,35,M,3,High School,Single,$80K - $120K,Blue,28,11521
818701383,37,M,3,High School,Married,$60K - $80K,Blue,32,2253
717277833,27,F,1,Graduate,Single,Unknown,Blue,13,2339
778137108,43,M,4,High School,Single,$80K - $120K,Blue,37,30503
720973833,49,M,2,Graduate,Divorced,$60K - $80K,Blue,36,4596
768490458,49,M,2,Uneducated,Married,$80K - $120K,Blue,43,5701
751487358,39,F,3,Graduate,Married,Less than $40K,Blue,32,3221
712742808,41,F,3,Uneducated,Married,Less than $40K,Blue,29,3022
712820208,32,F,0,High School,Divorced,Less than $40K,Blue,36,2699
794649858,58,F,1,Uneducated,Married,Less than $40K,Blue,39,2210
755262933,56,M,2,Post-Graduate,Married,$60K - $80K,Blue,49,1438.3
709541433,37,M,2,Graduate,Married,Less than $40K,Blue,36,2041
820622433,39,M,1,High School,Married,$120K +,Blue,34,3250
712586583,26,F,0,Graduate,Single,$40K - $60K,Blue,13,1643
709816158,31,F,1,Unknown,Single,Unknown,Silver,36,34516
712196508,46,F,3,High School,Single,Unknown,Blue,34,29543
767269908,36,M,2,College,Married,$120K +,Blue,29,3158
710927733,39,M,1,Unknown,Married,$80K - $120K,Blue,36,2899
711310908,53,F,4,College,Married,Less than $40K,Blue,36,2972
788862333,38,F,3,Uneducated,Married,Less than $40K,Blue,23,5645
713194608,37,M,2,Graduate,Married,Less than $40K,Blue,36,2463
793550958,47,F,2,Graduate,Married,Less than $40K,Blue,41,1438.3
712607583,56,M,1,College,Divorced,$80K - $120K,Blue,36,34516
713921058,55,F,3,High School,Married,Less than $40K,Blue,48,2897
709183683,31,F,0,Uneducated,Single,Less than $40K,Blue,36,5391
713407458,62,F,0,Graduate,Single,Unknown,Blue,36,2870
715241583,34,M,3,High School,Married,$120K +,Blue,25,23959
710475408,33,M,3,High School,Married,$60K - $80K,Blue,25,14918
708971583,38,F,2,Uneducated,Single,Less than $40K,Blue,29,3590
714547458,65,M,0,Graduate,Married,$40K - $60K,Blue,56,2297
827631483,57,M,1,High School,Married,$80K - $120K,Blue,53,25058
711159108,58,F,0,High School,Married,Less than $40K,Blue,36,7418
789262683,60,M,1,Unknown,Divorced,$40K - $60K,Blue,49,3012
712940508,39,M,3,Unknown,Single,$40K - $60K,Blue,24,4562
789733008,39,F,2,High School,Married,Unknown,Blue,27,10723
714703158,39,F,2,High School,Married,Less than $40K,Blue,36,1578
710255208,60,M,0,Uneducated,Married,Less than $40K,Blue,49,2094
779236083,37,F,3,High School,Married,Less than $40K,Blue,19,4138
713438358,41,F,4,Graduate,Married,Unknown,Blue,30,5417
715973583,56,M,3,Uneducated,Married,$120K +,Blue,36,34516
794113758,60,M,0,High School,Married,$60K - $80K,Blue,54,9592
709452633,56,F,4,High School,Single,Less than $40K,Blue,36,8881
788210583,62,M,0,College,Married,$40K - $60K,Blue,54,1438.3
717784983,41,F,2,Uneducated,Married,Less than $40K,Blue,33,3893
786557358,44,F,1,Unknown,Married,Less than $40K,Blue,38,3242
768460908,59,M,1,Graduate,Single,$40K - $60K,Blue,53,6035
718899708,55,F,1,College,Married,Unknown,Blue,36,17642
714697533,26,M,1,High School,Single,$60K - $80K,Blue,15,4327
713206683,40,M,4,Graduate,Single,$80K - $120K,Silver,22,34516
708679383,44,F,2,Unknown,Unknown,Less than $40K,Blue,32,4852
713067033,37,M,2,Uneducated,Single,Unknown,Blue,28,7147
789314133,37,M,1,High School,Married,$60K - $80K,Blue,27,10320
713956308,65,F,0,Graduate,Married,Less than $40K,Blue,49,3297
711595833,46,M,3,College,Married,$60K - $80K,Blue,36,9981
779521533,53,M,2,High School,Married,$120K +,Blue,36,3329
715225458,56,F,1,Uneducated,Married,Less than $40K,Blue,36,5991
716487408,48,M,3,Graduate,Married,$40K - $60K,Blue,30,3235
719338383,34,M,2,High School,Married,$120K +,Blue,21,6259
710523333,65,M,0,Graduate,Married,Less than $40K,Blue,56,2541
787489083,55,M,4,Post-Graduate,Married,$80K - $120K,Blue,43,21351
720747633,32,M,1,Unknown,Married,$40K - $60K,Blue,36,8998
779480658,58,F,4,Graduate,Married,Unknown,Blue,42,10247
711498258,54,M,3,High School,Married,$120K +,Blue,42,20311
709316433,52,M,2,High School,Single,$60K - $80K,Silver,33,33182
778734108,36,M,3,Uneducated,Married,$60K - $80K,Blue,16,1686
778388358,56,M,3,Graduate,Single,$60K - $80K,Blue,36,4742
716773533,33,M,3,Graduate,Married,$60K - $80K,Blue,36,1726
822130683,61,M,0,Graduate,Married,$80K - $120K,Blue,56,8420
717268458,61,M,0,Graduate,Married,$60K - $80K,Blue,49,3352
827888433,43,M,4,Uneducated,Single,$40K - $60K,Blue,39,6648
716522583,48,F,3,College,Divorced,Less than $40K,Blue,36,2335
789415983,36,M,3,Graduate,Married,$60K - $80K,Blue,27,12397
719819958,34,M,2,Uneducated,Married,$40K - $60K,Blue,26,1438.3
769579608,53,F,1,Graduate,Single,Less than $40K,Blue,46,2240
772353408,43,F,5,Unknown,Single,$40K - $60K,Blue,33,5330
716615583,61,F,1,High School,Married,Less than $40K,Blue,51,1795
781131483,55,M,2,High School,Married,$80K - $120K,Blue,47,5741
719101908,51,F,1,Graduate,Married,Unknown,Blue,39,2002
720521808,38,M,1,Graduate,Single,$80K - $120K,Blue,19,25662
718136283,52,M,2,Uneducated,Single,$80K - $120K,Blue,36,22103
778855383,36,F,5,High School,Married,Less than $40K,Blue,17,1438.3
779722308,45,F,3,High School,Married,$40K - $60K,Blue,30,12355
818926833,34,F,3,College,Married,$40K - $60K,Blue,29,2000
721217283,27,M,0,Graduate,Single,$120K +,Blue,17,8713
717167283,49,F,5,Unknown,Divorced,Less than $40K,Blue,36,9165
713371233,43,F,1,Graduate,Married,Less than $40K,Silver,31,11583
778426608,52,M,4,Graduate,Married,$80K - $120K,Blue,32,1438.3
713823033,31,F,2,Unknown,Married,Unknown,Blue,20,8149
787515333,40,M,3,Uneducated,Married,$80K - $120K,Blue,29,3616
710944608,39,M,3,Graduate,Unknown,$80K - $120K,Blue,31,8434
718444233,45,M,3,Graduate,Married,$60K - $80K,Blue,25,9791
771099183,37,F,2,Graduate,Single,Less than $40K,Blue,24,8444
770241333,49,F,4,Graduate,Divorced,Less than $40K,Blue,43,2228
710819733,56,M,3,Graduate,Married,$120K +,Blue,36,12211
772155108,62,F,0,High School,Married,Less than $40K,Blue,51,1438.3
798796233,37,F,3,High School,Married,$40K - $60K,Blue,31,1586
815472108,42,M,3,High School,Single,$40K - $60K,Blue,37,2247
769145733,36,M,3,Graduate,Single,$60K - $80K,Blue,30,2789
783364233,59,M,0,Graduate,Married,$40K - $60K,Blue,53,4241
772236108,40,F,1,Graduate,Married,Unknown,Blue,29,8398
715640358,43,M,3,High School,Single,$40K - $60K,Blue,36,4112
713529858,29,M,2,Graduate,Divorced,$40K - $60K,Silver,22,15578
715684308,42,F,4,Graduate,Married,$40K - $60K,Blue,36,4008
709451508,63,F,1,High School,Married,Unknown,Blue,50,12766
709204158,36,F,2,Post-Graduate,Single,Less than $40K,Blue,24,3438
713182458,53,M,4,High School,Married,$80K - $120K,Blue,43,16692
710624658,36,F,2,Uneducated,Married,Less than $40K,Blue,36,4066
716355783,36,M,3,Unknown,Married,$60K - $80K,Blue,30,13080
716793108,26,M,0,College,Single,Less than $40K,Blue,36,1934
716162583,45,F,0,Unknown,Single,Less than $40K,Blue,36,3230
714051033,55,F,0,Graduate,Married,Less than $40K,Blue,36,3615
715007583,61,F,0,Unknown,Unknown,Unknown,Blue,36,1801
719139558,26,M,0,Uneducated,Single,Less than $40K,Blue,36,2665
794632308,40,M,4,Graduate,Married,$60K - $80K,Silver,25,28822
770662383,38,M,2,Graduate,Single,$40K - $60K,Blue,24,14632
714787383,32,F,0,College,Married,Unknown,Blue,36,6715
714700158,53,M,2,Unknown,Married,$60K - $80K,Blue,46,6658
710581758,52,F,2,Graduate,Single,$40K - $60K,Blue,44,3360
720497958,29,M,1,Graduate,Married,$80K - $120K,Blue,14,14853
720920058,38,M,2,Graduate,Married,$60K - $80K,Blue,25,4800
710872233,27,M,0,Unknown,Single,$40K - $60K,Blue,17,4610
709855608,46,F,4,High School,Married,Less than $40K,Blue,36,1438.3
815484783,57,M,0,Uneducated,Single,$60K - $80K,Blue,42,8377
771602883,42,M,3,High School,Single,$80K - $120K,Blue,30,4147
755953308,62,F,0,Post-Graduate,Married,$40K - $60K,Blue,55,2644
758408883,37,F,1,Graduate,Unknown,$40K - $60K,Blue,30,13355
717940008,57,F,2,Unknown,Divorced,$40K - $60K,Blue,36,3251
720917808,35,M,2,High School,Single,$40K - $60K,Blue,36,2100
812801958,55,F,1,Unknown,Married,Less than $40K,Blue,50,3566
714997683,56,F,4,Graduate,Married,Unknown,Blue,49,14915
709379283,39,M,2,Graduate,Married,$60K - $80K,Blue,27,13003
711840408,64,M,0,College,Married,Less than $40K,Blue,55,2492
785328408,37,F,4,Graduate,Married,Less than $40K,Blue,31,1758
719873808,34,M,1,College,Married,$60K - $80K,Blue,23,5510
715528983,46,M,5,Uneducated,Divorced,$60K - $80K,Blue,36,17196
720254883,65,F,0,High School,Married,$40K - $60K,Blue,46,5877
811980858,36,M,0,Graduate,Married,$60K - $80K,Blue,31,7667
711330408,35,F,2,College,Married,$40K - $60K,Blue,24,2939
718465458,49,M,1,Unknown,Single,$80K - $120K,Blue,31,5898
710616183,46,F,3,Uneducated,Single,Unknown,Blue,33,19995
714580158,26,M,0,Post-Graduate,Married,$40K - $60K,Blue,36,2773
710798883,52,M,3,Graduate,Single,$60K - $80K,Blue,44,3323
720511608,38,F,0,Graduate,Married,Unknown,Blue,28,16049
708913233,37,M,1,High School,Married,$40K - $60K,Blue,28,3601
788038383,33,F,3,Graduate,Married,Less than $40K,Blue,25,2307
719905908,59,M,1,Uneducated,Married,$60K - $80K,Blue,36,3742
807044958,34,M,3,High School,Married,$40K - $60K,Blue,29,2937
719514783,39,F,3,Post-Graduate,Unknown,Unknown,Blue,26,3209
787643658,59,M,0,Graduate,Married,$60K - $80K,Blue,53,12554
779138883,50,M,1,Graduate,Married,$60K - $80K,Blue,34,4702
708173433,26,F,1,Unknown,Single,$40K - $60K,Blue,14,5645
778401033,32,M,0,High School,Married,$60K - $80K,Blue,13,14308
818375733,51,F,2,College,Married,$40K - $60K,Blue,46,4882
711048783,41,M,4,Doctorate,Married,$80K - $120K,Blue,29,33405
721415658,39,F,1,Graduate,Married,$40K - $60K,Blue,27,2700
717961458,49,F,2,Uneducated,Single,Less than $40K,Blue,37,2934
718563483,30,M,2,Unknown,Divorced,$120K +,Blue,14,1548
717128283,40,F,3,High School,Unknown,Less than $40K,Blue,36,5525
718068933,36,F,3,Uneducated,Single,Less than $40K,Blue,36,5750
718623783,56,M,2,College,Married,$120K +,Blue,36,27157
716565258,37,M,3,Doctorate,Single,$80K - $120K,Blue,36,12830
712505658,51,F,4,Unknown,Single,Less than $40K,Blue,41,5530
792565908,36,F,2,Uneducated,Single,Less than $40K,Blue,30,2684
709267308,62,M,1,Graduate,Married,$80K - $120K,Blue,49,2437
710035008,31,F,0,Uneducated,Single,Less than $40K,Blue,24,3827
790082508,42,M,4,High School,Single,$120K +,Blue,35,34516
716866308,38,M,2,High School,Married,$60K - $80K,Blue,33,5940
709707033,45,M,3,Graduate,Single,$60K - $80K,Blue,32,13162
718346658,50,F,2,Graduate,Married,Less than $40K,Blue,37,1963
824157858,58,M,3,Graduate,Married,$80K - $120K,Blue,54,18713
709735008,35,M,2,High School,Married,$80K - $120K,Blue,22,3023
814593858,58,M,3,High School,Single,$120K +,Blue,53,6103
718416858,42,M,5,Graduate,Married,$60K - $80K,Blue,34,10607
710307933,32,F,0,College,Single,Less than $40K,Blue,24,2917
715870758,35,M,4,Graduate,Married,$120K +,Blue,30,34516
713819283,51,M,1,Uneducated,Married,$80K - $120K,Blue,42,25197
710424408,63,M,2,Graduate,Married,Less than $40K,Blue,36,2743
709493283,42,M,2,Unknown,Single,$120K +,Blue,32,4111
712489158,36,F,0,Uneducated,Single,Unknown,Blue,18,3667
719013108,42,M,3,Graduate,Divorced,$40K - $60K,Blue,33,3178
721178583,37,F,3,Graduate,Unknown,Unknown,Blue,22,5674
717769008,38,M,2,Graduate,Married,$80K - $120K,Blue,36,11444
709986633,29,M,1,High School,Married,$40K - $60K,Blue,36,1438.3
721062408,54,M,2,Uneducated,Divorced,$40K - $60K,Blue,34,6387
771349458,33,M,2,Graduate,Married,$40K - $60K,Blue,20,5657
780557658,63,F,0,Uneducated,Married,Unknown,Blue,54,11827
771441558,49,M,2,Post-Graduate,Married,$60K - $80K,Blue,37,2608
756409758,44,F,2,Graduate,Married,Less than $40K,Blue,37,3203
720009558,33,F,2,College,Single,Unknown,Gold,36,34516
778885158,57,M,3,Uneducated,Married,$80K - $120K,Blue,38,2472
715543908,52,F,3,Uneducated,Married,Less than $40K,Blue,43,2147
717591483,52,F,3,Graduate,Single,Less than $40K,Blue,44,3416
715042608,39,F,2,Doctorate,Married,Unknown,Blue,36,8058
755959683,50,F,5,Unknown,Unknown,Unknown,Blue,43,3410
715367058,43,M,3,College,Unknown,$60K - $80K,Blue,37,19044
714573258,36,M,2,Post-Graduate,Single,$60K - $80K,Blue,30,1606
712281183,55,M,4,Graduate,Married,$120K +,Blue,36,24336
717670758,30,F,1,Graduate,Single,Less than $40K,Blue,20,5030
720666333,36,M,3,Unknown,Married,$120K +,Blue,24,24577
771556308,26,F,0,High School,Single,Less than $40K,Blue,13,3517
708931908,48,M,3,High School,Single,$40K - $60K,Blue,36,7400
718894233,53,F,2,Graduate,Married,$40K - $60K,Blue,36,2956
771544533,42,F,5,High School,Married,Unknown,Blue,30,3578
708927108,53,M,2,Graduate,Married,$120K +,Blue,36,12778
717831783,58,F,2,Uneducated,Married,Less than $40K,Blue,45,1942
709288383,32,M,2,Graduate,Divorced,$80K - $120K,Blue,26,29961
710813733,48,M,4,Uneducated,Married,$60K - $80K,Silver,35,33791
721084833,48,M,5,High School,Married,$40K - $60K,Silver,34,17657
711258108,54,M,1,College,Married,$120K +,Blue,44,2821
710149008,59,M,0,High School,Married,Less than $40K,Blue,47,1479
711902058,35,M,2,Graduate,Married,$60K - $80K,Blue,36,1438.3
716757033,37,M,4,Post-Graduate,Married,$40K - $60K,Blue,27,6859
712688433,36,M,3,High School,Divorced,$120K +,Blue,36,3404
713203908,26,M,0,Uneducated,Single,$40K - $60K,Blue,15,2158
711772008,35,F,3,Graduate,Single,Less than $40K,Blue,22,1890
708799983,40,M,1,Post-Graduate,Married,$60K - $80K,Blue,36,18386
778882758,55,F,2,Unknown,Married,Unknown,Blue,36,3602
709157133,39,M,1,Unknown,Divorced,$80K - $120K,Blue,34,3766
741344808,39,F,2,Graduate,Married,Less than $40K,Blue,32,5634
739692933,46,F,2,Unknown,Single,$40K - $60K,Blue,29,3126
766429908,49,M,2,High School,Unknown,$60K - $80K,Blue,42,3017
802087683,32,M,0,Post-Graduate,Married,$60K - $80K,Blue,26,5478
712491108,35,M,1,Post-Graduate,Married,$80K - $120K,Blue,20,13046
714767508,39,M,2,Graduate,Married,$40K - $60K,Blue,31,8687
720376008,53,F,2,Graduate,Married,Less than $40K,Blue,40,6174
779126658,26,F,0,Graduate,Single,$40K - $60K,Blue,13,5655
793222008,32,M,0,High School,Married,$60K - $80K,Blue,26,5397
720812433,54,M,2,College,Married,$120K +,Blue,46,28465
717623583,36,F,3,High School,Married,Less than $40K,Blue,27,3444
708878508,45,F,3,High School,Married,Less than $40K,Blue,37,2104
710043408,49,M,3,Graduate,Married,$80K - $120K,Blue,37,15610
789079758,44,M,4,Doctorate,Unknown,$120K +,Blue,32,34516
721311333,32,M,1,High School,Married,Unknown,Blue,22,16912
710749458,64,F,0,Doctorate,Married,Less than $40K,Blue,53,5462
778275783,37,F,2,Unknown,Unknown,Less than $40K,Blue,27,2868
799498158,31,M,1,Post-Graduate,Married,$60K - $80K,Blue,22,2685
716334258,49,F,3,Uneducated,Divorced,$40K - $60K,Blue,36,5238
716075208,32,F,3,High School,Married,Less than $40K,Blue,22,4561
780276258,53,M,2,High School,Married,$120K +,Blue,39,13091
789282333,62,F,0,Graduate,Married,Unknown,Blue,51,10826
811571733,26,F,0,Unknown,Single,Unknown,Blue,13,2600
709429533,49,F,5,Graduate,Divorced,Unknown,Blue,35,2561
715247508,30,F,1,Graduate,Married,Less than $40K,Blue,36,7087
718784358,34,M,4,Uneducated,Single,$120K +,Blue,36,34516
751450008,41,M,1,Post-Graduate,Single,$40K - $60K,Blue,32,10266
719227233,27,F,1,Unknown,Single,Less than $40K,Blue,36,1553
711050058,33,F,2,Uneducated,Married,$40K - $60K,Blue,23,6732
779040408,56,M,2,High School,Married,$120K +,Blue,37,12181
714024858,36,M,3,High School,Married,$80K - $120K,Blue,27,7056
789849108,35,M,1,Graduate,Single,$60K - $80K,Blue,25,14365
710391258,27,M,0,Graduate,Married,$40K - $60K,Blue,36,11473
718830183,46,M,1,High School,Single,$60K - $80K,Blue,38,23996
779696883,48,M,2,Graduate,Divorced,$60K - $80K,Blue,33,2998
719249733,54,M,1,Unknown,Single,$80K - $120K,Blue,36,30011
737971833,38,M,1,Graduate,Married,$60K - $80K,Blue,31,2405
772468983,36,M,1,Post-Graduate,Married,$80K - $120K,Blue,26,21927
